Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_Type,Tot_Clms,Tot_Benes,Tot_Drug_Cst,Tot_Day_Suply,Tot_30day_Fills,Brnd_Tot_Clms,Gnrc_Tot_Clms,Brnd_Tot_Drug_Cst,Gnrc_Tot_Drug_Cst,Opioid_Tot_Clms,Opioid_Tot_Drug_Cst,Opioid_Prscrbr_Rate,Antbtc_Tot_Clms,Bene_Avg_Age,Bene_Avg_Risk_Scre,_is_injected_anomaly
1000000165,Chen,Maria,City_342,VA,Nurse Practitioner,762,276,18127.01,27973,932.4,123,639,6437.23,7600.5,42,2195.42,5.51,52,72.3,1.136,0
1000000166,Garcia,Raj,City_159,WA,Psychiatry,435,112,40534.8,11397,379.9,95,340,19475.34,15841.19,31,1709.32,7.13,43,62.2,1.416,0
1000000167,Shah,Robert,City_49,CA,Oncology,415,157,89736.49,10838,361.3,218,197,103705.12,21298.9,17,448.87,4.1,18,76.9,0.789,0
1000000168,Chen,Daniel,City_43,MI,Internal Medicine,1194,326,95715.36,45406,1513.5,120,1074,21163.2,43047.86,114,2794.1,9.55,127,70.7,1.509,0
1000000169,Johnson,Raj,City_34,VA,Neurology,1269,237,171381.25,38066,1268.9,405,864,120331.52,58342.55,17,843.22,1.34,116,66.5,1.941,0
1000000170,Garcia,Priya,City_321,FL,Nurse Practitioner,1075,295,44916.24,41018,1367.3,182,893,16729.73,18655.91,128,4487.02,11.91,110,69.8,1.559,0
1000000171,Martinez,Maria,City_237,MA,Oncology,1187,269,107441.96,36388,1212.9,707,480,140787.89,21723.73,62,2983.09,5.22,94,61.0,0.742,0
1000000172,Thomas,Robert,City_14,MA,Oncology,232,58,28823.75,7175,239.2,126,106,34439.42,6584.74,7,395.56,3.02,28,66.0,1.293,0
1000000173,Johnson,Michael,City_93,WI,Internal Medicine,790,293,41993.4,20835,694.5,135,655,15787.39,17408.66,7,269.3,0.89,68,79.6,0.969,0
1000000174,Garcia,Anna,City_126,FL,Family Practice,258,57,6684.76,11595,386.5,48,210,2736.09,2720.54,11,436.14,4.26,25,54.9,0.871,0
1000000175,Cohen,Omar,City_71,PA,Nurse Practitioner,1133,304,69835.84,49178,1639.3,212,921,28747.96,28384.29,75,2945.49,6.62,25,62.9,1.462,0
1000000176,Davis,Daniel,City_372,TX,Pain Management,1024,280,88052.79,26869,895.6,182,842,34430.02,36201.39,274,16340.15,26.76,103,68.2,1.045,0
1000000177,Martinez,Anna,City_209,GA,Physician Assistant,773,151,37342.0,28641,954.7,150,623,15941.6,15047.91,50,2264.77,6.47,89,62.9,1.48,0
1000000178,Garcia,James,City_282,MI,Pain Management,1109,216,35529.23,45901,1530.0,287,822,20228.28,13167.28,372,12198.71,33.54,42,66.6,0.877,0
1000000179,Wilson,David,City_362,FL,Family Practice,150,57,10309.42,5339,178.0,40,110,6048.19,3780.12,7,248.13,4.67,16,68.2,1.402,0
1000000180,Kim,Michael,City_278,GA,Physician Assistant,948,371,71070.64,30956,1031.9,207,741,34140.9,27776.02,128,3874.08,13.5,75,74.1,1.066,0
1000000181,Chen,Maria,City_339,WI,Physician Assistant,1359,316,48834.63,57698,1923.3,220,1139,17392.17,20464.55,105,3923.98,7.73,137,72.0,1.27,0
1000000182,Thomas,Omar,City_343,WI,Physician Assistant,44,15,1008.44,1527,50.9,9,35,453.8,401.08,4,175.91,9.09,3,58.9,0.882,0
1000000183,Anderson,Michael,City_375,AZ,Cardiology,762,197,78265.69,26562,885.4,195,567,44062.97,29118.53,1,30.42,0.13,66,75.5,1.229,0
1000000184,Wilson,John,City_220,IN,Dermatology,1056,318,86386.81,36560,1218.7,476,580,85666.92,23723.65,0,0.0,0.0,32,64.4,0.584,0
1000000185,Rao,John,City_268,VA,Family Practice,988,356,61869.64,33125,1104.2,192,796,26451.15,24923.19,15,752.3,1.52,28,62.1,1.194,0
1000000186,Martinez,Carlos,City_62,MO,Family Practice,402,141,24268.68,11488,382.9,49,353,6507.87,10655.28,29,917.15,7.21,32,76.6,1.339,0
1000000187,Martinez,Mary,City_201,GA,Family Practice,383,92,11375.04,17144,571.5,43,340,2809.61,5048.97,34,1722.67,8.88,10,86.5,1.137,0
1000000188,Lee,James,City_102,MA,Internal Medicine,773,250,59653.51,21891,729.7,114,659,19354.59,25427.98,0,0.0,0.0,52,65.0,1.226,0
1000000189,Martinez,John,City_71,OH,Internal Medicine,481,112,17482.77,19138,637.9,48,433,3838.21,7869.06,35,1933.08,7.28,36,70.2,1.417,0
1000000190,Thomas,Priya,City_174,IN,Internal Medicine,157,32,2715.46,5629,187.6,19,138,722.97,1193.42,10,543.62,6.37,18,70.6,0.684,0
1000000191,Anderson,Linda,City_304,MA,Psychiatry,560,120,49238.41,15217,507.2,186,374,35979.21,16442.11,19,880.36,3.39,43,67.7,0.974,0
1000000192,Thomas,Raj,City_24,NJ,Family Practice,960,198,28203.41,32790,1093.0,143,817,9242.49,12001.14,17,578.77,1.77,58,68.8,1.151,0
1000000193,Miller,Priya,City_240,GA,Psychiatry,1114,383,157878.71,31708,1056.9,248,866,77323.72,61365.78,29,1655.57,2.6,109,66.8,1.241,0
1000000194,Rao,Sofia,City_351,MA,Family Practice,612,143,23514.47,24822,827.4,82,530,6931.39,10181.92,40,996.3,6.54,14,72.7,1.163,0
1000000195,Khan,Priya,City_356,WI,Rheumatology,695,181,100742.09,17409,580.3,385,310,122774.89,22467.66,38,1613.62,5.47,57,74.4,1.195,0
1000000196,Nguyen,Sofia,City_301,TN,Family Practice,358,99,13364.05,10817,360.6,91,267,7473.41,4983.52,35,1562.06,9.78,40,81.7,1.329,0
1000000197,Anderson,Robert,City_204,IN,Internal Medicine,940,308,19982.29,31188,1039.6,65,875,3039.86,9300.27,12,472.59,1.28,49,75.9,0.91,0
1000000198,Kim,Daniel,City_117,FL,Dermatology,1046,251,19754.89,34813,1160.4,410,636,17035.29,6005.79,9,210.71,0.86,93,73.8,1.342,0
1000000199,Rao,Anna,City_174,IN,Cardiology,532,162,45822.32,18249,608.3,127,405,24065.33,17441.77,0,0.0,0.0,29,72.1,1.736,0
1000000200,Martinez,Anna,City_191,FL,Physician Assistant,924,210,48182.11,41241,1374.7,348,576,39922.32,15017.8,70,2968.88,7.58,91,69.9,1.164,0
1000000201,Johnson,Ahmed,City_309,TN,Oncology,523,140,129130.02,22844,761.5,347,176,188485.39,21727.42,0,0.0,0.0,35,68.8,1.588,0
1000000202,Cohen,Daniel,City_20,MA,Psychiatry,297,66,13012.93,10878,362.6,67,230,6458.27,5038.68,21,657.12,7.07,28,52.2,1.6,0
1000000203,Chen,Emily,City_6,NY,Internal Medicine,1116,261,55923.83,37277,1242.6,178,938,19623.45,23502.04,43,2047.04,3.85,74,68.3,1.321,0
1000000204,Brown,Anna,City_39,MA,Psychiatry,994,346,60443.5,32514,1083.8,369,625,49364.22,19002.61,27,662.08,2.72,49,70.7,1.568,0
1000000205,Lee,Daniel,City_347,VA,Family Practice,298,84,15790.18,12859,428.6,62,236,7227.45,6252.49,21,797.4,7.05,28,74.2,0.99,0
1000000206,Wilson,David,City_243,MO,Physician Assistant,719,145,29831.57,22438,747.9,218,501,19898.78,10393.34,84,4533.91,11.68,59,74.2,1.209,0
1000000207,Rao,Carlos,City_271,NJ,Neurology,336,77,40650.9,13827,460.9,162,174,43118.99,10525.68,21,573.71,6.25,34,77.3,0.896,0
1000000208,Shah,David,City_205,NC,Physician Assistant,836,197,29659.6,34535,1151.2,82,754,6400.23,13375.2,125,6758.03,14.95,34,67.2,1.148,0
1000000209,Smith,Michael,City_96,PA,Family Practice,616,217,27558.35,16516,550.5,169,447,16633.44,9998.85,42,1044.35,6.82,56,76.3,1.085,0
1000000210,Cohen,James,City_303,CA,Nurse Practitioner,147,29,6928.08,6213,207.1,44,103,4562.16,2427.18,13,410.39,8.84,8,74.3,1.12,0
1000000211,Davis,Anna,City_353,IN,Internal Medicine,580,121,28147.44,19743,658.1,111,469,11851.04,11380.3,28,1049.02,4.83,20,59.9,1.148,0
1000000212,Martinez,Maria,City_49,MO,Family Practice,169,55,7741.15,5269,175.6,32,137,3224.72,3137.69,0,0.0,0.0,17,72.6,1.159,0
1000000213,Wilson,Robert,City_35,OH,Psychiatry,327,67,17293.61,14525,484.2,66,261,7679.0,6901.58,9,263.48,2.75,7,65.9,0.877,0
1000000214,Cohen,Carlos,City_28,AZ,Physician Assistant,535,178,16754.02,19001,633.4,143,392,9851.99,6137.92,33,1528.69,6.17,53,81.1,0.813,0
1000000215,Johnson,Priya,City_392,WI,Internal Medicine,353,140,13733.49,9075,302.5,74,279,6333.75,5427.26,18,715.64,5.1,22,73.1,0.622,0
1000000216,Chen,Raj,City_106,MA,Physician Assistant,184,73,5539.58,8057,268.6,25,159,1655.85,2393.46,16,418.9,8.7,18,69.5,1.395,0
1000000217,Brown,Sofia,City_148,WA,Physician Assistant,289,110,16575.34,7473,249.1,63,226,7949.28,6481.02,33,948.13,11.42,13,70.7,0.852,0
1000000218,Wilson,Linda,City_397,MO,Family Practice,709,261,37288.6,18189,606.3,140,569,16198.72,14962.77,65,3510.36,9.17,31,69.0,1.681,0
1000000219,Davis,Wei,City_171,NC,Physician Assistant,1070,406,59779.84,39276,1309.2,217,853,26671.86,23828.13,65,1941.25,6.07,24,68.9,1.782,0
1000000220,Cohen,Ahmed,City_190,NC,Physician Assistant,267,87,12671.22,9719,324.0,34,233,3549.84,5528.83,32,926.52,11.99,24,64.5,0.889,0
1000000221,Patel,Priya,City_150,MA,Internal Medicine,719,267,48655.26,25916,863.9,190,529,28286.37,17898.91,78,1646.09,10.85,27,71.0,1.308,0
1000000222,Nguyen,Sofia,City_220,GA,Psychiatry,595,228,55190.26,15176,505.9,152,443,31017.85,20545.62,28,993.99,4.71,32,68.3,1.61,0
1000000223,Shah,Wei,City_17,NC,Oncology,258,48,98667.61,6693,223.1,146,112,122837.35,21416.23,7,401.2,2.71,20,70.9,0.931,0
1000000224,Nguyen,Ahmed,City_378,MI,Psychiatry,309,115,17736.95,9656,321.9,79,230,9976.32,6601.13,0,0.0,0.0,9,78.1,0.379,0
1000000225,Davis,Wei,City_211,WI,Family Practice,237,77,15048.14,8709,290.3,57,180,7962.18,5714.48,10,407.15,4.22,12,71.3,0.659,0
1000000226,Garcia,Maria,City_179,VA,Rheumatology,1092,351,266047.2,46028,1534.3,693,399,371442.82,48604.78,28,1314.19,2.56,97,72.1,1.508,0
1000000227,Wilson,Carlos,City_103,OH,Oncology,83,21,11768.14,2424,80.8,46,37,14348.63,2623.02,3,79.72,3.61,10,67.3,1.502,0
1000000228,Khan,Grace,City_44,PA,Physician Assistant,457,157,30708.23,17912,597.1,25,432,3695.74,14514.17,44,2433.46,9.63,23,69.9,0.91,0
1000000229,Anderson,Maria,City_293,WA,Physician Assistant,440,109,32416.72,19278,642.6,81,359,13128.77,13224.55,38,800.86,8.64,11,67.0,1.238,0
1000000230,Davis,Mary,City_111,AZ,Internal Medicine,303,66,20314.85,9818,327.3,87,216,12832.55,7240.94,10,483.3,3.3,21,62.2,1.533,0
1000000231,Rao,Carlos,City_33,FL,Pain Management,416,86,68192.75,14584,486.1,120,296,43276.17,24260.88,166,3964.77,39.9,13,78.6,1.186,0
1000000232,Lee,James,City_263,IN,Physician Assistant,465,106,18076.95,11710,390.3,106,359,9065.69,6978.09,41,2346.34,8.82,21,65.2,0.854,0
1000000233,Lee,David,City_18,VA,Physician Assistant,1075,229,77008.14,38652,1288.4,11,1064,1733.58,38110.07,164,8979.03,15.26,45,74.5,0.698,0
1000000234,Brown,Omar,City_113,FL,Family Practice,932,54,45770.22,27883,929.4,265,667,28630.94,16378.08,59,3133.32,6.33,32,66.8,1.491,1
1000000235,Shah,Carlos,City_192,PA,Family Practice,508,183,14212.92,17237,574.6,179,329,11017.81,4602.41,0,0.0,0.0,23,72.6,1.431,0
1000000236,Patel,Grace,City_318,NC,Oncology,1040,199,222590.15,30056,1001.9,635,405,298998.5,43340.87,28,842.85,2.69,98,62.8,1.629,0
1000000237,Lee,Anna,City_360,NJ,Internal Medicine,230,78,14813.07,9283,309.4,57,173,8076.34,5571.0,18,416.59,7.83,5,84.3,0.994,0
1000000238,Thomas,Daniel,City_294,AZ,Cardiology,1613,357,62713.74,47422,1580.7,515,1098,44051.25,21345.22,28,788.06,1.74,188,80.6,0.835,0
1000000239,Cohen,Priya,City_77,NC,Dermatology,808,279,52413.43,23232,774.4,216,592,30825.32,19200.96,16,753.21,1.98,95,72.8,1.533,0
1000000240,Johnson,Raj,City_18,VA,Nurse Practitioner,339,78,16577.76,12377,412.6,107,232,11511.52,5672.63,16,866.7,4.72,39,70.4,1.457,0
1000000241,Rao,Daniel,City_9,CA,Internal Medicine,178,42,10279.27,7046,234.9,38,140,4827.79,4042.41,8,466.1,4.49,12,55.9,0.819,0
1000000242,Kim,Omar,City_9,PA,Nurse Practitioner,979,189,33446.38,43314,1443.8,311,668,23374.89,11410.72,74,4229.26,7.56,34,78.6,1.058,0
1000000243,Wilson,Daniel,City_265,AZ,Oncology,420,82,96544.45,17740,591.3,238,182,120358.75,20917.96,22,747.83,5.24,11,77.4,0.605,0
1000000244,Brown,David,City_183,AZ,Family Practice,3005,565,138031.4,132944,4431.5,383,2622,38703.91,60219.36,186,9368.19,6.19,359,67.5,1.713,0
1000000245,Johnson,Daniel,City_282,PA,Nurse Practitioner,1324,507,39717.23,54420,1814.0,305,1019,20128.6,15283.93,149,3856.7,11.25,144,67.4,1.174,0
1000000246,Nguyen,Susan,City_79,VA,Family Practice,238,70,16681.0,6925,230.8,37,201,5705.18,7043.87,13,312.89,5.46,21,69.6,1.334,0
1000000247,Thomas,Carlos,City_391,CA,Rheumatology,576,111,325953.29,25300,843.3,331,245,412081.92,69321.66,25,801.21,4.34,64,75.9,1.822,0
1000000248,Miller,Ahmed,City_254,TX,Physician Assistant,380,147,6911.14,11459,382.0,90,290,3601.07,2637.15,17,1005.58,4.47,21,64.3,1.355,0
1000000249,Khan,Ahmed,City_304,MI,Nurse Practitioner,838,208,27268.75,33594,1119.8,163,675,11668.94,10982.34,53,1215.12,6.32,88,75.1,1.559,0
1000000250,Lopez,Susan,City_273,IN,Nurse Practitioner,485,185,24581.14,15937,531.2,61,424,6801.63,10744.75,31,1519.28,6.39,44,70.2,0.855,0
1000000251,Shah,Ahmed,City_366,IL,Cardiology,497,142,16643.8,14969,499.0,147,350,10830.19,5860.49,29,1420.83,5.84,14,67.0,0.841,0
1000000252,Khan,Susan,City_205,PA,Internal Medicine,650,176,28284.59,20953,698.4,110,540,10530.57,11748.99,22,854.74,3.38,53,69.7,1.174,0
1000000253,Kim,Linda,City_282,MD,Internal Medicine,2146,529,170032.24,66093,2203.1,352,1794,61357.39,71071.26,143,5942.84,6.66,233,71.2,1.717,0
1000000254,Garcia,Grace,City_276,MO,Nurse Practitioner,656,145,41271.13,16742,558.1,161,495,22283.89,15571.04,76,2271.76,11.59,57,72.9,1.286,0
1000000255,Cohen,Ahmed,City_228,TN,Nurse Practitioner,1522,283,45309.84,62182,2072.7,265,1257,17355.87,18710.4,149,6499.42,9.79,62,70.1,0.722,0
1000000256,Martinez,Raj,City_293,MO,Family Practice,457,93,15556.7,15603,520.1,111,346,8312.79,5889.08,3,110.14,0.66,47,67.7,1.837,0
1000000257,Davis,Grace,City_335,MD,Pain Management,696,169,56297.73,24330,811.0,175,521,31141.71,21071.21,239,12148.45,34.34,38,71.2,1.099,0
1000000258,Shah,Mary,City_92,NY,Psychiatry,380,129,18625.19,10721,357.4,63,317,6793.29,7768.67,24,1247.2,6.32,43,77.4,1.76,0
1000000259,Shah,Sofia,City_242,WA,Internal Medicine,563,169,53515.23,22004,733.5,152,411,31785.95,19533.53,49,1880.45,8.7,22,64.3,0.659,0
1000000260,Thomas,Linda,City_214,VA,Family Practice,420,134,31773.79,15740,524.7,98,322,16310.55,12179.95,6,268.51,1.43,45,79.0,1.194,0
1000000261,Johnson,Anna,City_276,GA,Pain Management,647,182,44887.2,23630,787.7,140,507,21368.25,17587.18,246,7869.51,38.02,53,71.6,0.733,0
1000000262,Kim,Daniel,City_48,WA,Family Practice,165,53,8573.74,6504,216.8,17,148,1943.38,3845.19,0,0.0,0.0,15,85.4,1.418,0
1000000263,Rao,Carlos,City_287,NY,Family Practice,660,202,42641.47,20681,689.4,108,552,15350.93,17831.89,21,435.38,3.18,67,80.4,0.917,0
1000000264,Thomas,David,City_393,TN,Family Practice,1251,328,71065.07,33085,1102.8,230,1021,28744.14,28999.77,121,5658.99,9.67,119,78.5,1.646,0
1000000265,Brown,Sofia,City_271,MO,Family Practice,274,80,8566.55,7028,234.3,38,236,2613.74,3689.24,23,704.3,8.39,27,65.9,1.346,0
1000000266,Kim,Anna,City_232,NC,Physician Assistant,488,179,24035.22,17377,579.2,71,417,7693.24,10269.14,50,2207.34,10.25,20,65.0,1.599,0
1000000267,Patel,Michael,City_370,OH,Internal Medicine,827,274,46157.1,27764,925.5,209,618,25662.68,17246.12,40,2079.83,4.84,46,75.2,2.045,0
1000000268,Shah,James,City_169,TN,Internal Medicine,584,137,32179.56,18525,617.5,108,476,13092.23,13114.27,22,555.11,3.77,51,68.1,0.477,0
1000000269,Martinez,David,City_252,CA,Physician Assistant,967,307,34092.26,26484,882.8,110,857,8531.88,15107.07,64,3541.8,6.62,103,68.5,1.798,0
1000000270,Lee,Michael,City_282,AZ,Psychiatry,737,202,61765.29,20151,671.7,312,425,57524.69,17808.85,46,1858.8,6.24,21,76.7,1.208,0
1000000271,Patel,Michael,City_125,MO,Internal Medicine,496,89,28294.13,13901,463.4,120,376,15059.78,10724.39,22,533.67,4.44,55,59.5,1.005,0
1000000272,Chen,Grace,City_244,MD,Nurse Practitioner,807,211,22003.39,20744,691.5,102,705,6118.41,9611.15,53,2301.1,6.57,64,73.1,1.226,0
1000000273,Chen,Sofia,City_102,VA,Physician Assistant,2758,880,117214.69,112714,3757.1,523,2235,48900.37,47493.62,231,10699.02,8.38,170,63.0,1.224,0
1000000274,Smith,Sofia,City_93,MI,Nurse Practitioner,714,129,5575.83,32078,1069.3,7,707,120.26,2760.58,45,2139.26,6.3,71,72.6,1.724,0
1000000275,Lopez,James,City_326,NC,Endocrinology,1028,329,157126.41,27379,912.6,290,738,97516.2,56400.43,63,3767.15,6.13,80,79.7,0.676,0
1000000276,Anderson,Michael,City_133,NY,Family Practice,809,267,36791.54,34641,1154.7,182,627,18209.31,14257.29,38,867.83,4.7,66,73.7,2.004,0
1000000277,Garcia,James,City_368,MO,Pain Management,564,107,28863.14,14365,478.8,126,438,14185.93,11207.5,228,9682.28,40.43,36,64.6,1.108,0
1000000278,Wilson,Grace,City_288,MO,Physician Assistant,480,172,16709.64,14877,495.9,89,391,6816.14,6805.7,41,993.94,8.54,35,71.9,1.041,0
1000000279,Johnson,Omar,City_51,MD,Physician Assistant,134,27,9007.81,3545,118.2,19,115,2809.9,3865.29,10,490.04,7.46,8,75.9,1.329,0
1000000280,Johnson,Susan,City_177,NY,Rheumatology,1497,284,560494.53,56706,1890.2,1036,461,853359.47,86301.93,98,3856.42,6.55,69,66.8,1.767,0
1000000281,Anderson,Mary,City_377,PA,Nurse Practitioner,432,126,10429.49,11071,369.0,128,304,6798.48,3669.64,22,1184.67,5.09,24,73.3,0.931,0
1000000282,Rao,Carlos,City_142,NC,Family Practice,903,220,42699.02,35083,1169.4,117,786,12171.35,18583.3,17,910.16,1.88,100,70.2,1.158,0
1000000283,Khan,Anna,City_199,AZ,Cardiology,281,71,14677.85,9942,331.4,95,186,10916.98,4857.79,8,374.27,2.85,14,71.4,0.385,0
1000000284,Rao,Anna,City_178,TN,Pain Management,424,135,83669.81,11266,375.5,135,289,58608.33,28514.83,166,8915.72,39.15,49,63.3,1.425,0
1000000285,Lopez,Sofia,City_68,IL,Internal Medicine,723,161,52445.23,31523,1050.8,29,694,4627.95,25170.81,49,2780.76,6.78,85,73.4,1.798,0
1000000286,Anderson,Susan,City_127,MO,Internal Medicine,732,200,23408.23,30923,1030.8,200,532,14070.52,8506.27,47,1862.58,6.42,33,62.0,1.194,0
1000000287,Cohen,Anna,City_325,MI,Cardiology,1373,455,92420.25,51357,1711.9,310,1063,45907.22,35776.67,14,546.27,1.02,100,75.2,1.211,0
1000000288,Patel,Omar,City_272,TN,Pain Management,223,45,32882.48,8654,288.5,14,209,4541.62,15409.05,71,4219.69,31.84,25,66.0,1.363,0
1000000289,Patel,Susan,City_390,GA,Physician Assistant,339,85,1695.0,11740,391.3,66,273,726.0,682.5,35,1375.77,10.32,10,65.1,1.589,0
1000000290,Thomas,Sofia,City_57,OH,Family Practice,1034,360,33988.18,35366,1178.9,294,740,21260.69,12162.11,50,1234.9,4.84,101,77.0,0.509,0
1000000291,Kim,Michael,City_122,AZ,Internal Medicine,173,42,13822.08,5091,169.7,62,111,10897.87,4434.25,10,204.39,5.78,11,71.2,1.251,0
1000000292,Anderson,Maria,City_73,NY,Physician Assistant,1162,267,53981.91,36819,1227.3,180,982,18396.59,22809.91,105,3317.58,9.04,25,70.6,0.932,0
1000000293,Johnson,David,City_393,WI,Oncology,854,231,323803.17,23116,770.5,509,345,424584.06,65405.21,0,0.0,0.0,93,63.7,1.103,0
1000000294,Lopez,Mary,City_275,AZ,Pain Management,415,111,27160.23,17582,586.1,135,280,19437.56,9162.49,133,6090.18,32.05,30,63.7,1.714,0
1000000295,Thomas,Michael,City_240,MO,Neurology,356,120,9907.85,15241,508.0,138,218,8449.51,3033.58,2,102.95,0.56,37,71.0,1.048,0
1000000296,Shah,John,City_15,PA,Dermatology,636,179,62359.21,22219,740.6,158,478,34081.86,23433.73,26,1020.72,4.09,17,61.3,1.152,0
1000000297,Anderson,Carlos,City_263,IL,Physician Assistant,354,84,13449.34,11269,375.6,9,345,752.25,6553.7,26,906.86,7.34,10,57.6,0.463,0
1000000298,Chen,Maria,City_51,WA,Physician Assistant,847,312,39491.28,25353,845.1,168,679,17232.56,15829.15,49,1010.18,5.79,84,71.7,1.118,0
1000000299,Davis,David,City_180,VA,Nurse Practitioner,327,122,11544.8,10583,352.8,26,301,2019.46,5313.43,25,846.03,7.65,20,71.4,1.81,0
1000000300,Nguyen,Linda,City_361,WI,Oncology,573,203,204347.74,22583,752.8,252,321,197714.46,57238.76,15,609.61,2.62,63,66.1,1.12,0
1000000301,Chen,Grace,City_238,OH,Internal Medicine,795,257,36650.37,20224,674.1,184,611,18661.72,14083.88,37,2010.03,4.65,31,83.1,0.321,0
1000000302,Khan,Raj,City_154,TX,Pain Management,657,214,44116.56,29340,978.0,214,443,31613.51,14873.39,254,8345.9,38.66,38,67.6,1.192,0
1000000303,Miller,Linda,City_157,IN,Pain Management,1021,329,27102.25,38233,1274.4,241,780,14074.06,10352.47,406,17830.8,39.76,57,70.8,1.366,0
1000000304,Thomas,Susan,City_13,AZ,Pain Management,558,179,51592.67,18728,624.3,183,375,37224.39,17336.25,177,6886.23,31.72,58,71.7,1.551,0
1000000305,Lopez,Sofia,City_83,IL,Nurse Practitioner,1352,380,60344.73,35988,1199.6,286,1066,28083.51,23789.75,103,2583.89,7.62,44,65.2,1.348,0
1000000306,Johnson,Omar,City_328,MO,Nurse Practitioner,338,78,12084.89,11572,385.7,3,335,235.98,5988.81,39,1633.96,11.54,33,61.2,1.13,0
1000000307,Khan,Grace,City_342,PA,Nurse Practitioner,1009,294,57990.93,34089,1136.3,133,876,16816.79,25173.46,53,2213.02,5.25,32,62.5,1.412,0
1000000308,Shah,Ahmed,City_353,NY,Family Practice,546,118,29045.38,16516,550.5,112,434,13107.66,11543.68,31,773.0,5.68,54,78.6,1.139,0
1000000309,Lee,Anna,City_219,MI,Physician Assistant,128,48,4422.15,4212,140.4,32,96,2432.18,1658.31,15,520.59,11.72,8,66.9,1.536,0
1000000310,Smith,John,City_299,IN,Cardiology,2603,815,159701.2,79379,2646.0,562,2041,75856.53,62610.48,99,3847.36,3.8,262,70.4,1.671,0
1000000311,Miller,John,City_253,VA,Nurse Practitioner,270,81,15654.61,9662,322.1,45,225,5740.02,6522.75,5,152.42,1.85,30,71.2,1.178,0
1000000312,Kim,David,City_139,NY,Cardiology,674,137,64942.41,25606,853.5,94,580,19925.95,27942.58,0,0.0,0.0,41,75.8,1.205,0
1000000313,Miller,Michael,City_42,WA,Pain Management,403,113,51402.47,13962,465.4,105,298,29463.95,19004.88,140,5589.82,34.74,12,73.9,1.251,0
1000000314,Smith,Maria,City_246,TX,Nurse Practitioner,412,106,24724.17,15667,522.2,68,344,8977.51,10321.74,24,1267.54,5.83,8,63.2,1.482,0
1000000315,Wilson,Daniel,City_353,CA,Physician Assistant,318,112,21189.78,14038,467.9,76,242,11141.29,8062.78,29,1317.45,9.12,28,78.6,1.406,0
1000000316,Martinez,Susan,City_348,TX,Dermatology,1041,363,43063.75,40494,1349.8,351,690,31944.12,14271.85,25,1294.26,2.4,25,74.0,1.041,0
1000000317,Kim,Omar,City_205,NC,Nurse Practitioner,183,73,4892.49,6982,232.7,29,154,1705.69,2058.59,18,827.38,9.84,13,73.9,1.524,0
1000000318,Rao,Priya,City_88,MA,Family Practice,292,89,15395.34,11958,398.6,74,218,8583.43,5746.89,17,808.26,5.82,29,66.3,1.797,0
1000000319,Martinez,Emily,City_167,NC,Pain Management,508,97,70642.49,17755,591.8,114,394,34876.25,27394.82,169,8646.44,33.27,25,60.4,0.883,0
1000000320,Chen,James,City_126,WA,Neurology,441,120,39220.34,18714,623.8,154,287,30131.18,12762.17,15,537.67,3.4,41,78.4,1.471,0
1000000321,Lopez,Grace,City_136,NC,Family Practice,90,17,5972.15,2510,83.7,34,56,4963.52,1858.0,2,51.62,2.22,10,58.7,1.156,0
1000000322,Garcia,Wei,City_240,MI,Endocrinology,434,99,34344.17,18065,602.2,200,234,34818.98,9258.68,25,1100.47,5.76,43,67.2,0.843,0
1000000323,Rao,Susan,City_367,TN,Physician Assistant,504,125,21139.93,18175,605.8,95,409,8766.36,8577.61,63,1445.94,12.5,19,71.3,1.49,0
1000000324,Lopez,Daniel,City_29,NY,Dermatology,614,149,36126.64,20306,676.9,210,404,27183.23,11885.31,34,1503.23,5.54,48,76.8,1.677,0
1000000325,Smith,Sofia,City_106,CA,Family Practice,192,45,11170.99,6671,222.4,40,152,5120.04,4421.85,16,926.71,8.33,18,74.2,1.652,0
1000000326,Martinez,Emily,City_96,MI,Family Practice,682,206,30969.33,21445,714.8,99,583,9890.21,13236.89,44,1755.77,6.45,16,75.6,1.056,0
1000000327,Shah,Linda,City_363,WI,Neurology,246,83,15882.23,9571,319.0,102,144,14487.7,4648.46,6,310.74,2.44,21,74.7,1.529,0
1000000328,Brown,Ahmed,City_216,MD,Family Practice,583,185,28372.23,20975,699.2,109,474,11670.09,11533.82,35,1817.07,6.0,45,74.0,1.397,0
